Destination Id,Hotel Name,Hotel ID,Star rating,Locality,Guest Reviews,Guest Review Rating,Hotel type,Price per night,Rooms left
10414296,Posadas Gandag,1179241600,3.0,Orizaba,1,10.0,Hotel,MXN 301,3
10414296,Suites Ripoll Alameda,558290,2.5,Cordoba,1,8.0,Hotel,MXN 323,3
10414296,Hotel del Centro,640696224,2.5,Cordoba,5,6.4,Hotel,MXN 383,3
10414296,Motel Passion Express,1420436864,3.0,Cordoba,0,NA,Motel,MXN 413,0
10414296,Hotel Siesta,1506288192,3.0,Ixtaczoquitlán,0,NA,Hotel,MXN 413,0
10414296,Estacion Alameda,1564575296,3.5,Orizaba,0,NA,Hotel,MXN 520,2
10414296,Hotel Yakar,1409027552,3.5,Cordoba,12,9.4,Hotel,MXN 530,1
10414296,Hotel El Pueblito,457636,3.0,Fortin de las Flores,29,7.8,Hotel,MXN 689,0
10414296,Hotel Ha,495100,3.0,Orizaba,152,8.0,Hotel,MXN 790,2
10414296,Hotel Real Villa Florida,358932,3.5,Cordoba,56,8.0,Hotel,MXN 800,0
10414296,"Posada De Santa Rosa ""bed and Breakfast""",1654476512,2.0,Orizaba,0,NA,Guest house,MXN 822,1
10414296,Hotel Posada De Santa Rosa,1654474912,2.5,Orizaba,0,NA,Hotel,MXN 822,1
10414296,Hotel Posada De Santa Rosa,1654476352,2.5,Orizaba,0,NA,Aparthotel,MXN 822,1
10414296,Hotel Posada De Santa Rosa,1654476064,2.5,Orizaba,0,NA,Guest house,MXN 822,1
10414296,Hoteles Haus Express,670456,2.5,Orizaba,48,6.6,Hotel,MXN 830,0
10414296,Hoteles Haus,671082,3.5,Ixtaczoquitlán,36,8.2,Hotel,MXN 900,0
10414296,Comfort Inn Cordoba,250061,3.0,Cordoba,70,8.6,Hotel,"MXN 1,035",4
10414296,Casa de la iaia Hotel,668895,3.0,Orizaba,25,8.6,Hotel,"MXN 1,084",0
10414296,Gamma Orizaba Grand Hotel de France,1347708832,3.5,Orizaba,25,8.6,Hotel,"MXN 1,184",0
10414296,Hotel Posada Loma,377296,3.0,Fortin de las Flores,23,9.2,Hotel,"MXN 1,201",2
843399,hotel los pinos,856476256,2.5,Bocoyna,4,5.0,Hotel,MXN 450,0
843399,Hotel Doña Crucita,594207,2.5,Bocoyna,21,8.2,Hotel,MXN 658,4
843399,Hotel Ecologico Temazcal,1421090144,2.5,Bocoyna,0,NA,Hotel,MXN 690,2
843399,Hotel Taramuri,531746,3.0,Bocoyna,34,8.2,Hotel,MXN 693,4
843399,Hotel Puesta del Sol,653569760,2.0,Bocoyna,12,7.6,Hotel,MXN 700,3
843399,Hotel Los Valles,531990,2.5,Bocoyna,22,8.2,Hotel,MXN 750,2
843399,Hotel posada del cobre,463954,3.0,Bocoyna,82,7.8,Hotel,MXN 766,1
843399,Hotel Paraje Santa Cruz,1624003200,2.5,Bocoyna,0,NA,Hotel,MXN 868,4
843399,Hotel St Cruz Creel,532653,3.0,Bocoyna,7,6.6,Hotel,MXN 917,2
843399,Hotel La Estación,649480032,2.5,Bocoyna,55,9.0,Cabins,"MXN 1,148",4
843399,Villa Mexicana Creel Mountain Lodge,170933,3.0,Bocoyna,55,8.2,Hotel,"MXN 1,512",3
843399,Quinta Misión,531523,3.0,Bocoyna,49,8.4,Hotel,"MXN 2,095",1
843399,Hotel Divisadero Barrancas,180262,3.0,Urique,109,6.8,Hotel,"MXN 2,434",0
843399,Hotel Mirador,213612,3.0,Urique,157,8.0,Hotel,"MXN 4,625",0
843399,Hotel Towi,1190512832,2.5,Bocoyna,1,2.0,Hotel,0,0
843399,Hotel Paraje St Cruz,1223978848,2.0,Bocoyna,0,NA,Hotel,0,0
843399,Hakal Creel-Barrancas del Cobre,1227250688,2.0,Bocoyna,0,NA,Aparthotel,0,0
843399,Cabañas Sierra Alta,1236819392,3.0,Bocoyna,1,2.0,Hotel,0,0
843399,Parador del Alma,1265089856,2.5,Bocoyna,2,3.0,Hotel,0,0
843399,Cabañas Korachi,1367527072,2.5,Bocoyna,1,10.0,Hotel,0,0
843399,Hotel Barrancas del Cobre,342648,3.0,Urique,116,7.6,Hotel,0,0
843399,Hotel Mansión Tarahumara,455715,3.0,Urique,115,7.4,Hotel,0,0
843399,Cusarare River Sierra Lodge,487690,2.5,Guachochi,0,NA,Cabins,0,0
843399,Cabañas margarito,614986720,2.0,Urique,30,7.2,Hotel,0,0
843399,Cabañas Las Gemelas Barrancas del Cobre ,1120213600,3.0,Urique,8,9.2,Cabins,0,0
843399,Hotel Esmeralda Barrancas,1136814048,2.5,Urique,9,8.8,Hotel,0,0
843399,Hotel y Cabañas Presa Situriachi,1140438816,3.5,Bocoyna,0,NA,Hotel,0,0
843399,Tres Cañones,1212288256,2.5,Urique,4,8.0,Hotel,0,0
843399,Las 3 Barrancas,1220323200,2.0,Urique,1,4.0,Hotel,0,0
843399,Cabañas Las 3 Barrancas,1244636192,2.5,Urique,2,6.0,Cabins,0,0
843399,Cabañas Amanda,1247149536,2.0,Urique,0,NA,Hotel,0,0
843399,Cooper Canyon Trail Head Inn,1328913280,2.5,Bocoyna,1,8.0,Hotel,0,0
843399,Hotel Entronque Barrancas,1348940864,2.0,Urique,1,10.0,Hotel,0,0
843399,Hotel Sierra Lodge Cusarare,1353827232,2.5,Guachochi,0,NA,Hotel,0,0
843399,Sierra Bonita,492589632,3.0,Bocoyna,0,NA,Guest house,0,0
843399,Mirador,423646944,3.0,BARRANCAS DEL COBRE,0,NA,Hotel,0,0
843399,Plaza Mexicana Margarita's Hotel,258586,2.5,Bocoyna,74,6.6,Hotel,0,0
843399,Casa Margarita's,367751,2.0,Bocoyna,78,7.4,Hotel,0,0
843399,Hotel Cascada Inn,478399,3.0,Bocoyna,45,7.8,Hotel,0,0
843399,CABAÑAS CLARO DE LUNA,487238,2.5,Bocoyna,23,7.2,Cabins,0,0
843399,Hotel Parador St Cruz,532003,3.0,Bocoyna,12,7.0,Hotel,0,0
843399,Hotel Real de Chapultepec,531760,2.5,Bocoyna,0,NA,Hotel,0,0
843399,Hotel del Centro,531992,2.5,Bocoyna,12,7.8,Hotel,0,0
843399,Hacienda Bustillos,553165,2.5,Bocoyna,24,7.0,Hotel,0,0
843399,Hotel Posada St Cruz Creel,556937,2.5,Bocoyna,21,6.4,Hostal,0,0
843399,Hotel Korachi St. Cruz,690715,2.5,Bocoyna,16,7.2,Hotel,0,0
843399,Canyons Adventure,771423296,2.5,Bocoyna,3,6.6,Hotel,0,0
843399,Hotel Real de Creel,861633152,2.5,Bocoyna,11,7.0,Hotel,0,0
843399,Cabañas Simatiri,1069856576,2.0,Bocoyna,3,8.0,Hotel,0,0
10398391,Mision Marielena Hotel,54498688,3.5,Cuatro Ciénegas,18,8.8,Hotel,"MXN 1,384",0
10398391,Hacienda 1800,705269408,3.5,Cuatro Ciénegas,26,9.2,Hotel,0,0
10398391,Hotel-Ito,1167715104,3.0,Cuatro Ciénegas,25,9.2,Hotel,0,0
10398391,Casa Monevang,1169585696,3.0,Cuatro Ciénegas,3,7.4,Home,0,0
10398391,Hostal Doña Carlota,1215762656,2.5,Cuatro Ciénegas,4,5.6,Hostal,0,0
10398391,Hotel Mary Telma,1253447680,2.5,Cuatro Ciénegas,5,7.6,Hotel,0,0
826357,Hotel Posada Jarritos,1456650080,0.0,Cuetzalan del Progreso,1,10.0,Hotel,MXN 289,0
826357,Hotel Casa Sol,1483609472,2.5,Cuetzalan del Progreso,0,NA,Hotel,MXN 373,1
826357,Hotel & Cabañas amara Café,1142591008,3.0,Cuetzalan del Progreso,8,6.6,Hotel,MXN 374,3
826357,Hotel Cuetzalan,1459501344,2.5,Cuetzalan del Progreso,1,6.0,Hotel,MXN 500,2
826357,Posada Astrud,1704407072,3.0,Cuetzalan del Progreso,0,NA,Hotel,MXN 593,0
826357,Corazón de Niebla,997341024,2.5,Cuetzalan del Progreso,10,10.0,Hotel,MXN 697,2
826357,Hotel Mixti,1255038368,3.0,Cuetzalan del Progreso,6,9.4,Hotel,MXN 821,4
826357,Yei Nakú,1149002112,2.5,Zapotitlán de Méndez,1,8.0,Hotel,0,0
826357,Hostal Hacienda Apulco,1266701600,0.0,Zacapoaxtla,0,NA,Hotel,0,0
826357,Hotel Pozo Viejo,1456634432,3.5,Zacapoaxtla,3,10.0,Hotel,0,0
826357,OYO Hotel Estancia Carmelita,1458371552,2.5,Tlatlauquitepec,0,NA,Hotel,0,0
826357,Rancho Hotel El Carmen,1623868448,3.0,Tlapacoyan,0,NA,Hotel,0,0
826357,Hotel Familiar La Palma,1623937472,3.0,Zacapoaxtla,0,NA,Hotel,0,0
826357,Casa Afif,1633130624,2.5,Tlatlauquitepec,0,NA,Aparthotel,0,0
826357,Hotel Taselotzin,492578496,2.5,Cuetzalan,0,NA,Hotel,0,0
826357,Aldea San Francisco de Asis,492582048,2.0,Cuetzalan del Progreso,5,9.2,Guest house,0,0
826357,Hotel Parador JL,537471,3.0,Cuetzalan del Progreso,7,6.8,Hotel,0,0
826357,Hotel Villas Cuetzalan,577201,2.5,Cuetzalan del Progreso,1,8.0,Hotel,0,0
826357,Hotel & Suites Posada Molina,726484320,2.5,Cuetzalan del Progreso,3,7.4,Hotel,0,0
826357,Capital O Posada La Plazuela,752676704,2.5,Cuetzalan del Progreso,48,9.2,Hotel,0,0
826357,Posada La Vereda,1048450976,2.5,Cuetzalan del Progreso,6,6.6,Hotel,0,0
826357,Hotel Posada Sernichari,1183133024,3.0,Cuetzalan del Progreso,3,10.0,Hotel,0,0
826357,Hotel Villa Aventura,1572570752,0.0,Cuetzalan del Progreso,0,NA,Hotel,0,0
826357,La Casona de Don Porfirio Hotel Boutique,417607,3.0,Jonotla,15,8.2,Hotel,0,0
826357,Hotel Colonial,478912,3.0,Teziutlan,23,8.6,Hotel,0,0
826357,Rancho El Paraiso de Ayotoxco,488717,2.5,Ayotoxco de Guerrero,33,9.2,Hotel,0,0
826357,Hotel San Jorge,539270,3.0,Tlatlauquitepec,22,9.2,Hotel,0,0
826357,Hotel Casa Mixtli,688346,3.5,Teziutlan,3,9.4,Hotel,0,0
826357,Hotel Suites Tlatlauquitepec,626148352,3.0,Tlatlauquitepec,6,9.4,Hotel,0,0
826357,HOTEL CENTRAL TEZIUTLAN,628909120,2.5,Teziutlan,50,7.8,Hotel,0,0
826357,Hotel Santa Fe,639519200,3.0,Tlatlauquitepec,20,9.2,Hotel,0,0
826357,SUITES TEZIUTLAN,689293728,3.0,Teziutlan,55,8.2,Hotel,0,0
826357,HOTEL ATZALAN,743133920,2.5,Atzalan,22,9.0,Hotel,0,0
826357,Hotel-Suites Don Miguel,932092896,3.5,Tlatlauquitepec,3,10.0,Hotel,0,0
11115632,Capital O Hotel Casa blanca,1550391264,2.5,Morelia,1,10.0,Hotel,MXN 219,0
11115632,Hotel La Casita,642065,2.5,Morelia,23,6.6,Hotel,MXN 241,0
11115632,Casa Aura,1097651456,2.5,Morelia,19,6.8,Hotel,MXN 272,4
11115632,OYO Hotel Morelia,1435601152,2.5,Morelia,0,NA,Hotel,MXN 283,0
11115632,Hotel Victoria Morelia,276403,3.0,Morelia,173,6.8,Hotel,MXN 307,3
11115632,Hotel Posada del Cortijo,624192,2.5,Morelia,98,6.4,Hotel,MXN 353,0
11115632,Hostal Mich,1455541792,2.0,Morelia,0,NA,Hostal,MXN 399,0
11115632,Hotel Palacio Rojo,1191259008,2.5,Morelia,2,4.0,Hotel,MXN 450,4
11115632,Hotel Ross Morelia,494639,2.5,Morelia,10,8.2,Hotel,MXN 453,4
11115632,Casa del Virrey Hotel & Suites,494342,2.5,Morelia,22,6.4,Hotel,MXN 463,2
11115632,Hotel Atilanos,1253198560,2.5,Morelia,6,6.6,Hotel,MXN 480,1
11115632,Hotel Arbol Grande,1660951712,2.5,Morelia,0,NA,Hotel,MXN 494,0
11115632,Hotel Plaza Morelia,377359,2.5,Morelia,28,7.0,Hotel,MXN 500,0
11115632,Suite Dangar en el Corazón del Centro de Morelia,1654771808,3.0,Morelia,0,NA,Apartment,MXN 506,1
11115632,Hotel Qualitel Centro Histórico,454145,2.5,Morelia,90,6.4,Hotel,MXN 520,0
11115632,Hotel Qualitel Plus,453351,3.0,Morelia,46,6.8,Hotel,MXN 546,0
11115632,Hotel Florencia Regency,620301,3.0,Morelia,47,6.0,Hotel,MXN 546,0
11115632,Hotel El Carmen,468483,3.0,Morelia,67,6.8,Hotel,MXN 546,2
11115632,Hotel La Merced,1355349184,2.5,Morelia,3,7.4,Hotel,MXN 550,0
11115632,Hotel Real San Juan,380087,3.0,Morelia,150,8.0,Hotel,MXN 550,3
11115632,Hotel Gertrudis,460729,3.0,Morelia,56,8.0,Hotel,MXN 600,4
11115632,Hotel Hacienda Montesinos,636854,3.0,Morelia,37,8.4,Hotel,MXN 625,1
11115632,Portico Hotel Cultural,379232,3.0,Morelia,49,8.4,Hotel,MXN 645,4
11115632,Rymma Hotel,624204,3.0,Morelia,142,8.2,Hotel,MXN 681,4
11115632,Hotel Del Callejon,514353,2.5,Morelia,31,7.8,Hotel,MXN 687,4
1635366,Hotel Arcada,327373,3.0,San Miguel de Allende,54,7.8,Hotel,MXN 803,0
1635366,Casa Erendira,557222,2.5,San Miguel de Allende,22,6.0,Hotel,MXN 807,1
1635366,Hotel Monteverde Best Inns,486759,3.0,San Miguel de Allende,363,7.6,Hotel,MXN 811,0
1635366,Hotel Posada Camino De Allende,1554395968,2.5,San Miguel de Allende,0,NA,Hotel,MXN 855,0
1635366,Casa Quetzal,401414,3.5,San Miguel de Allende,119,8.0,Hotel,MXN 880,4
1635366,Hotel Maria Isabela,972689312,3.0,San Miguel de Allende,33,6.4,Guest house,MXN 882,4
1635366,El Mesón del Quijote,1471439360,3.0,San Miguel de Allende,0,NA,Hotel,MXN 882,0
1635366,Hotel La Estacion,544964,2.5,San Miguel de Allende,215,8.4,Hotel,MXN 896,3
1635366,Imperio de Angeles,148351,3.5,San Miguel de Allende,204,8.6,Hotel,MXN 925,0
1635366,Mirador del Frayle,234806,3.5,San Miguel de Allende,233,7.6,Hotel,MXN 950,2
1635366,Hotel Parador del Cortijo Spa,1434780800,3.0,San Miguel de Allende,1,2.0,Hotel,MXN 963,0
1635366,Quinto Sol Estudio 1,1225611584,3.0,San Miguel de Allende,0,NA,Apartment,MXN 980,1
1635366,Hotel La Casona,557790,3.5,San Miguel de Allende,264,8.6,Hotel,MXN 984,0
1635366,Hotel del Portal San Miguel de Allende,279283,3.0,San Miguel de Allende,142,8.0,Hotel,"MXN 1,017",2
1635366,Casa Haditas,1191438912,3.0,San Miguel de Allende,2,8.0,Guest house,"MXN 1,020",4
1635366,Hotel Stirling,675229,3.0,San Miguel de Allende,4,9.0,Hotel,"MXN 1,026",0
1635366,Casaliza Hotel Boutique,578278,3.5,San Miguel de Allende,57,8.4,Hotel,"MXN 1,114",1
1635366,Casa Primavera Hotel Boutique & Spa,378968,3.5,San Miguel de Allende,259,8.8,Hotel,"MXN 1,141",2
1635366,Quinto Sol 5 Departamento,1225611712,3.0,San Miguel de Allende,0,NA,Apartment,"MXN 1,150",1
1635366,Hotel Splash Inn San Miguel de Allende,1177853600,3.5,San Miguel de Allende,3,8.6,Hotel,"MXN 1,157",0
1635366,Suites Santo Domingo,350867,2.5,San Miguel de Allende,58,8.6,Hotel,"MXN 1,200",2
1635366,Casa Árbol Hotel,1484608224,2.5,San Miguel de Allende,0,NA,Hotel,"MXN 1,200",1
1635366,Mexicana San Miguel Hotel,578902,3.5,San Miguel de Allende,52,6.8,Hotel,"MXN 1,210",2
1635366,Hotel RV Park San Ramon,532793,2.5,San Miguel de Allende,65,8.2,Hotel,"MXN 1,217",0
1635366,Grand Las Nubes by Inmense,685128,3.5,San Miguel de Allende,74,8.6,Hotel,"MXN 1,257",2
1635366,Tadeo Inn Bed & Breakfast,622867,3.0,San Miguel de Allende,98,8.8,Hotel,"MXN 1,270",1
1635366,Hotel Posada la Ermita,468897,3.0,San Miguel de Allende,135,7.2,Hotel,"MXN 1,278",0
1635366,Misión San Miguel de Allende,338970,3.0,San Miguel de Allende,208,7.4,Hotel,"MXN 1,301",0
1635366,Casa Papaya San Miguel,888271072,3.0,San Miguel de Allende,7,10.0,Guest house,"MXN 1,333",1
1635366,Villa Mirasol Hotel,340109,3.0,San Miguel de Allende,193,9.0,Hotel,"MXN 1,338",1
1635366,Casa Quiote,1044429408,2.5,San Miguel de Allende,5,8.4,Hotel,"MXN 1,400",2
1635366,Mesa Verde Lodging,937966848,3.0,San Miguel de Allende,16,9.6,Cabins,"MXN 1,440",1
1635366,Tu casa en el parque,704768832,3.0,San Miguel de Allende,8,8.6,Guest house,"MXN 1,483",1
1635366,Hotel Boutique Verbena,614878720,3.0,San Miguel de Allende,83,7.6,Hotel,"MXN 1,500",3
1635366,El Macehual,1485702848,2.5,San Miguel de Allende,0,NA,Hotel,"MXN 1,500",0
1635366,Casa Quatro,1567788672,3.0,San Miguel de Allende,0,NA,Hotel,"MXN 1,583",2
1635366,Carlotta hotel Boutique,619844,3.5,San Miguel de Allende,34,7.0,Hotel,"MXN 1,608",1
1635366,Hotel Villa Santa Blanca,1278647040,3.5,San Miguel de Allende,16,7.6,Hotel,"MXN 1,620",1
1635366,Casa de la O - Adults Only ,998280352,3.0,San Miguel de Allende,24,9.4,Hotel,"MXN 1,630",2
1635366,Hotel Atotonilco El Viejo,474980,3.5,San Miguel de Allende,58,8.0,Hotel,"MXN 1,631",3
1635366,Casa Aliz,1217918624,3.0,San Miguel de Allende,38,9.2,Hotel,"MXN 1,640",1
1635366,Casa Puesta del Sol,525023,3.5,San Miguel de Allende,36,8.8,Hotel,"MXN 1,643",1
1635366,Hotel Casalinda San Miguel,1181268544,3.0,San Miguel de Allende,24,7.4,Hotel,"MXN 1,683",1
1635366,Hacienda San Patricio,611524480,2.5,San Miguel de Allende,32,7.0,Hotel,"MXN 1,771",2
1635366,Hotel Casa Angelitos,544873,3.0,San Miguel de Allende,102,9.6,Hotel,"MXN 1,780",1
1635366,Lila Hotel,866297632,3.0,San Miguel de Allende,16,7.2,Hotel,"MXN 1,800",0
1635366,Hotel Real De Minas De San Miguel Allende,245365,4.0,San Miguel de Allende,605,8.4,Hotel,"MXN 1,859",0
1635366,Hotel Origen,1350336736,3.0,San Miguel de Allende,11,7.2,Hotel,"MXN 1,875",1
1635366,Casa Don Pascual - Adults Only,592760,3.5,San Miguel de Allende,86,9.4,Hotel,"MXN 1,889",1
1635366,Casa Juana,1416736544,3.5,San Miguel de Allende,1,10.0,Hotel,"MXN 1,892",1
1635366,Hacienda La Romita,720066752,3.5,San Miguel de Allende,61,9.0,Hotel,"MXN 1,895",2
1635366,Casaluna Hotel Boutique,435767,3.5,San Miguel de Allende,214,8.4,Hotel,"MXN 1,930",1
1635366,View Hotel Boutique,486139,4.0,San Miguel de Allende,56,8.6,Hotel,"MXN 1,950",1
1635366,Casa Meson,455415,3.5,San Miguel de Allende,16,8.0,Hotel,"MXN 1,969",1
1635366,Hotel Hacienda Taboada - Aguas Termales,475186,3.5,San Miguel de Allende,112,8.6,Hotel,"MXN 2,044",0
1635366,Mansion San Miguel,540944,3.5,San Miguel de Allende,88,9.0,Hotel,"MXN 2,071",1
1635366,La Morada,334811,3.5,San Miguel de Allende,98,9.2,Hotel,"MXN 2,220",1
1635366,Casa Maricela B&B,1169234208,3.0,San Miguel de Allende,6,8.0,Hotel,"MXN 2,227",2
1635366,Casa Mision de San Miguel,623031712,3.5,San Miguel de Allende,28,9.6,Guest house,"MXN 2,242",2
1635366,Hacienda de las Flores,392642,3.5,San Miguel de Allende,52,8.4,Hotel,"MXN 2,306",1
1635366,Hotel El Alcazar,624470560,3.0,San Miguel de Allende,15,8.2,Hotel,"MXN 2,331",2
1635366,Pied-a-terre at Casitas Aparicio,1318739616,3.5,San Miguel de Allende,0,NA,Homes,"MXN 2,344",1
1635366,Hacienda El Santuario,245585,3.5,San Miguel de Allende,140,9.0,Hotel,"MXN 2,385",0
1635366,Luna en Zirandaro,874938560,3.0,San Miguel de Allende,0,NA,Apartment,"MXN 2,520",1
1635366,Casa Cantera,688517,2.5,San Miguel de Allende,1,6.0,Guest house,"MXN 2,535",1
1635366,Hotel FK,570904,3.0,San Miguel de Allende,31,7.6,Hotel,"MXN 2,542",1
1635366,Hotel & Spa Doña Urraca San Miguel de Allende,253160,4.0,San Miguel de Allende,217,8.4,Hotel,"MXN 2,595",1
1635366,Casa del Leon,1245921984,3.0,San Miguel de Allende,1,10.0,Guest house,"MXN 2,800",2
1635366,Colonial Style House,867909600,3.5,San Miguel de Allende,0,NA,Home,"MXN 2,903",1
1635366,Casa Calderoni B & B,878821920,3.5,San Miguel de Allende,7,9.4,Hotel,"MXN 3,010",1
1635366,The Brooklane,1183954336,3.5,San Miguel de Allende,3,9.4,Hotel,"MXN 3,100",1
1635366,Villa Limon Hotel Boutique,1068178688,3.5,San Miguel de Allende,9,8.0,Hotel,"MXN 3,337",0
1635366,Hotel Nena - Adults Only,554474,3.5,San Miguel de Allende,79,9.4,Hotel,"MXN 3,583",0
1635366,Selina San Miguel de Allende,705136352,2.5,San Miguel de Allende,29,8.6,Hotel,"MXN 3,591",3
1635366,Hilo Rojo Hotel Boutique,713574912,3.5,San Miguel de Allende,55,9.0,Hotel,"MXN 3,600",2
1635366,Hacienda de Guadalupe Hotel Boutique,469153,3.5,San Miguel de Allende,42,7.6,Hotel,"MXN 3,600",1
1635366,Sollano 34,939178368,3.5,San Miguel de Allende,9,9.8,Apartments,"MXN 4,004",1
1635366,Hacienda Las Amantes,1463065984,3.5,San Miguel de Allende,0,NA,Hotel,"MXN 4,130",1
1635366,Casa Hoyos,1266757536,3.5,San Miguel de Allende,17,9.6,Hotel,"MXN 4,140",0
1635366,Casa Cordelli,537695,3.0,San Miguel de Allende,12,8.6,Hotel,"MXN 4,195",1
1635366,Casa 1810 Hotel Boutique,382613568,4.0,San Miguel de Allende,149,9.6,Hotel,"MXN 4,330",1
1635366,Hotel Tres Raíces,1702518464,3.5,San Miguel de Allende,0,NA,Hotel,"MXN 4,425",0
1635366,Casa Schuck Bed and Breakfast,402235,3.5,San Miguel de Allende,52,9.4,Hotel,"MXN 4,464",1
1635366,Casa Laní Luxury B&B,1117549600,3.5,San Miguel de Allende,12,10.0,Hotel,"MXN 4,845",1
1635366,Casa de la Montaña,621473,3.5,San Miguel de Allende,0,NA,Home,"MXN 5,100",1
1635366,Live Aqua San Miguel de Allende Urban Resort,867092768,5.0,San Miguel de Allende,134,9.2,Hotel,"MXN 5,733",0
1635366,The Essentia Hotel - Sma,1282821472,4.0,San Miguel de Allende,11,7.8,Hotel,"MXN 7,085",4
1635366,Rosewood San Miguel De Allende,360073,5.0,San Miguel de Allende,341,9.6,Hotel,"MXN 7,539",0
1635366,Belmond Casa de Sierra Nevada,204133,5.0,San Miguel de Allende,129,9.2,Hotel,"MXN 8,478",0
1635366,L'Otel at 1218 Concept House,644574,3.5,San Miguel de Allende,25,9.8,Hotel,"MXN 8,987",1
1635366,Dos Casas Spa & Hotel a member of Design Hotels,260685,4.5,San Miguel de Allende,45,9.4,Hotel,"MXN 9,084",2
1635366,L'Otel,626060,3.5,San Miguel de Allende,10,10.0,Hotel,"MXN 9,503",1
1635366,Casa de la Fuente,978374240,4.0,San Miguel de Allende,1,2.0,Home,"MXN 25,156",1
1635366,Las Morunas Hotel Club & Spa,640003,2.5,San Miguel de Allende,0,NA,Hotel,0,0
1635366,EL HOSTALito SMA - Hostel,644905,2.0,San Miguel de Allende,8,8.0,Hostel,0,0
1635366,Casa Verde,647819,3.0,San Miguel de Allende,15,9.0,Homes,0,0
1635366,Casa Nube - Guesthouse San Miguel,659807,2.5,San Miguel de Allende,7,8.8,Guest house,0,0
1635366,Casa Lavanda,659475,3.5,San Miguel de Allende,0,NA,Home,0,0
1635366,Casa Tulipan,659473,3.0,San Miguel de Allende,0,NA,Home,0,0
1635366,Antigua Hostal,671428,2.0,San Miguel de Allende,0,NA,Hostel,0,0
1635366,Casa Los Naranjos,671484,3.0,San Miguel de Allende,2,5.0,Hotel,0,0
1635366,Casa San Miguel el Grande,677749,3.0,San Miguel de Allende,2,10.0,Guest house,0,0
1635366,Casa Armonia,692515,2.5,San Miguel de Allende,1,2.0,Guest house,0,0
1635366,Casa Eugenia,698579,3.0,San Miguel de Allende,0,NA,Home,0,0
1635366,Casita Hermosa,700289,3.0,San Miguel de Allende,1,4.0,Home,0,0
1635366,Casita Chepis,700528,3.0,San Miguel de Allende,1,4.0,Home,0,0
1635366,Hatso Villas,600389600,3.5,San Miguel de Allende,51,9.4,Villa,0,0
1635366,Casa Contenta,602641600,3.0,San Miguel de Allende,12,8.8,Hotel,0,0
1635366,Hotel Casa Blanca 7,612693504,3.5,San Miguel de Allende,19,9.6,Hotel,0,0
1635366,ZÄNÄ B&B,616664608,3.5,San Miguel de Allende,4,6.6,Hotel,0,0
1635366,Casa Real Colibrí,618133536,3.5,San Miguel de Allende,48,9.2,Hotel,0,0
1635366,Hotelito E,622518848,2.5,San Miguel de Allende,1,10.0,Hotel,0,0
1635366,Suites Colibries,624956608,3.0,San Miguel de Allende,0,NA,Guest house,0,0
1635366,Casa Duplex Lagartijas,624957472,3.0,San Miguel de Allende,0,NA,Apartment,0,0
1635366,Hotel Barranca 10,625342144,2.5,San Miguel de Allende,127,7.4,Hotel,0,0
1635366,Hotel Animas 16,625342976,2.5,San Miguel de Allende,66,7.4,Hotel,0,0
1635366,Casa Hotel Centro Antiguo,636059424,2.5,San Miguel de Allende,40,7.4,Guest house,0,0
1635366,Hotel Casa Correo,638989696,3.5,San Miguel de Allende,30,9.0,Hotel,0,0
1635366,Luxury Villa B&B,650299392,4.0,San Miguel de Allende,29,9.8,Hotel,0,0
1635366,Casa Corazon De Guadalupe II B&B,650312448,2.5,San Miguel de Allende,9,9.6,Hotel,0,0
1635366,La Casa del Cheff,686728864,2.5,San Miguel de Allende,9,5.6,Hotel,0,0
1635366,CASA BOUTIQUE SAN MIGUEL SERENATA,693177536,3.0,San Miguel de Allende,5,7.6,Hotel,0,0
1635366,CASA GORRION,709728864,3.0,San Miguel de Allende,0,NA,Home,0,0
1635366,Hotel Casa 88,715146400,3.0,San Miguel de Allende,0,NA,Hotel,0,0
1635366,Casa Don David Atotonilco,722702176,3.0,San Miguel de Allende,0,NA,Hotel,0,0
1635366,El Carajo,726503648,3.0,San Miguel de Allende,1,10.0,Apartment,0,0
1635366,Bella Gracia,726526016,2.0,San Miguel de Allende,0,NA,Apartment,0,0
1635366,Casa Sucar B&B,727144416,4.0,San Miguel de Allende,8,9.6,Hotel,0,0
1635366,QUINTA ENCANTADA,727863456,3.0,San Miguel de Allende,0,NA,Hotel,0,0
1635366,Casa Cien,731783008,3.5,San Miguel de Allende,8,9.8,Hotel,0,0
1635366,MESON DEL CONDE,738736032,2.5,San Miguel de Allende,53,7.4,Hotel,0,0
1635366,Loft San Miguel,754102720,3.0,San Miguel de Allende,7,8.6,Apartment,0,0
1635366,Casa Sarita Suites,757173312,2.5,San Miguel de Allende,0,NA,Hotel,0,0
1635366,Balcones San Miguel de Allende,774412128,2.5,San Miguel de Allende,3,9.4,Hotel,0,0
1635366,Hotel Posada Carmina,775333824,3.0,San Miguel de Allende,118,8.4,Hotel,0,0
1635366,La casita de las bugambilias,780853184,3.0,San Miguel de Allende,0,NA,Home,0,0
1635366,Hacienda San Nicolas,797997312,3.0,San Miguel de Allende,0,NA,Hotel,0,0
1635366,Las Terrazas San Miguel,798806784,3.5,San Miguel de Allende,31,9.6,Hotel,0,0
1635366,Hotel Casa de los Ojeda,800796096,2.5,San Miguel de Allende,4,5.6,Hotel,0,0
1635366,Casa Los Mezquites - Adults Only,854784448,3.0,San Miguel de Allende,0,NA,Home,0,0
